date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:18	32415/32415	---M--	200	added ('OK')	image/jpeg	etag:%227e9f-530d5bebd8341%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1-560x350.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1-560x350.jpg	(from http://dance-studio.cmsmasters.net/)
14:49:27	47794/47794	---M--	200	added ('OK')	image/jpeg	etag:%22bab2-530d5be555aa1%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1-560x350.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1-560x350.jpg	(from http://dance-studio.cmsmasters.net/)
14:49:33	31070/31070	---M--	200	added ('OK')	image/jpeg	etag:%22795e-530d5bf9ef751%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_87966686_original1-560x350.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_87966686_original1-560x350.jpg	(from http://dance-studio.cmsmasters.net/)
14:49:37	320049/320049	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:49:33%20GMT	http://dance-studio.cmsmasters.net/events/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/events/index.html	(from http://dance-studio.cmsmasters.net/)
14:49:41	20758/20758	---M--	200	added ('OK')	image/jpeg	etag:%225116-530d5be9e0495%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-560x350.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-560x350.jpg	(from http://dance-studio.cmsmasters.net/)
14:49:46	31842/31842	---M--	200	added ('OK')	image/jpeg	etag:%227c62-530d5be35cc55%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-560x350.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-560x350.jpg	(from http://dance-studio.cmsmasters.net/)
14:49:51	23001/23001	---M--	200	added ('OK')	image/jpeg	etag:%2259d9-530d5c391d23c%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2-560x350.jpg	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2-560x350.jpg	(from http://dance-studio.cmsmasters.net/)
14:49:52	3921/3921	---M--	200	added ('OK')	image/png	etag:%22f51-52e4ffbefb0ec%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/logo-footer.png	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/logo-footer.png	(from http://dance-studio.cmsmasters.net/)
14:49:53	8022/8022	---M--	200	added ('OK')	image/png	etag:%221f56-52e4fff56b23f%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/logo-footer-retina-1.png	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/logo-footer-retina-1.png	(from http://dance-studio.cmsmasters.net/)
14:49:54	4490/4490	---M-Z	200	added ('OK')	application/javascript	etag:%22118a-530eadee5566f-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/cmsmasters-mega-menu/js/jquery.megaMenu.js?ver=1.2.6	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/cmsmasters-mega-menu/js/jquery.megaMenu578f.js	(from http://dance-studio.cmsmasters.net/)
14:49:55	15248/15248	---M-Z	200	added ('OK')	application/javascript	etag:%223b90-531da7d27a73e-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://dance-studio.cmsmasters.net/)
14:49:56	11819/11819	---M-Z	200	added ('OK')	application/javascript	etag:%222e2b-531da7d2793b6-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.4.2	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/contact-form-7/includes/js/scriptsc1f9.js	(from http://dance-studio.cmsmasters.net/)
14:49:58	61825/61825	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:49:57%20GMT	http://dance-studio.cmsmasters.net/contact/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/contact/index.html	(from http://dance-studio.cmsmasters.net/)
14:49:59	20028/20028	---M-Z	200	added ('OK')	application/javascript	etag:%224e3c-5380bda3a1787-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/js/sb-instagram.min.js?ver=1.4.6.2	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/js/sb-instagram.min9d8e.js	(from http://dance-studio.cmsmasters.net/)
14:50:01	85843/85843	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:00%20GMT	http://dance-studio.cmsmasters.net/shop/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/shop/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:01	3997/3997	---M-Z	200	added ('OK')	application/javascript	etag:%22f9d-527a41c4164be-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/core.mine899.js	(from http://dance-studio.cmsmasters.net/)
14:50:02	6913/6913	---M-Z	200	added ('OK')	application/javascript	etag:%221b01-527a41d8592c4-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/widget.mine899.js	(from http://dance-studio.cmsmasters.net/)
14:50:04	72593/72593	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:03%20GMT	http://dance-studio.cmsmasters.net/classes/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/classes/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:05	12122/12122	---M-Z	200	added ('OK')	application/javascript	etag:%222f5a-527a41d71fef1-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/jquery/ui/tabs.mine899.js	(from http://dance-studio.cmsmasters.net/)
14:50:06	4119/4119	---M-Z	200	added ('OK')	application/javascript	etag:%221017-52d85cc68d18d-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/timetable/js/jquery.ba-bbq.min.js?ver=4.5.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/timetable/js/jquery.ba-bbq.min62d0.js	(from http://dance-studio.cmsmasters.net/)
14:50:08	36033/36033	---M-Z	200	added ('OK')	application/javascript	etag:%228cc1-52d85cc76db60-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/timetable/js/jquery.carouFredSel-6.2.1-packed.js?ver=4.5.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/timetable/js/jquery.carouFredSel-6.2.1-packed62d0.js	(from http://dance-studio.cmsmasters.net/)
14:50:10	129305/129305	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:09%20GMT	http://dance-studio.cmsmasters.net/schedule/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/schedule/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:11	8464/8464	---M-Z	200	added ('OK')	application/javascript	etag:%222110-52d85cc80af0e-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/timetable/js/timetable.js?ver=4.5.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/timetable/js/timetable62d0.js	(from http://dance-studio.cmsmasters.net/)
14:50:11	1767/1767	---M-Z	200	added ('OK')	application/javascript	etag:%226e7-5380bff6d6565-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=2.6.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min6fca.js	(from http://dance-studio.cmsmasters.net/)
14:50:13	74130/74130	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:12%20GMT	http://dance-studio.cmsmasters.net/blog-shortcode/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/blog-shortcode/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:14	9563/9563	---M-Z	200	added ('OK')	application/javascript	etag:%22255b-5380bff6d26e4-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://dance-studio.cmsmasters.net/)
14:50:15	277/277	---M-Z	200	added ('OK')	application/javascript	etag:%22115-5380bff6d5d95-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=2.6.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min6fca.js	(from http://dance-studio.cmsmasters.net/)
14:50:15	1412/1412	---M-Z	200	added ('OK')	application/javascript	etag:%22584-5380bff6d423d-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js?ver=1.4.1	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min330a.js	(from http://dance-studio.cmsmasters.net/)
14:50:15	2401/2401	---M-Z	200	added ('OK')	application/javascript	etag:%22961-5380bff6d59ad-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=2.6.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min6fca.js	(from http://dance-studio.cmsmasters.net/)
14:50:20	85869/85869	---M-Z	200	added ('OK')	application/javascript	etag:%2214f6d-52fe637573940-gzip%22	http://dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jqueryLibraries.min.js?ver=1.0.0	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jqueryLibraries.min8a54.js	(from http://dance-studio.cmsmasters.net/)
14:50:21	36818/36818	---M-Z	200	added ('OK')	application/javascript	etag:%228fd2-538116c1d1cc0-gzip%22	http://dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.script.js?ver=1.0.0	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.script8a54.js	(from http://dance-studio.cmsmasters.net/)
14:50:22	7667/7667	---M-Z	200	added ('OK')	application/javascript	etag:%221df3-527a27143b080-gzip%22	http://dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.tweet.min.js?ver=1.3.1	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.tweet.mine7f0.js	(from http://dance-studio.cmsmasters.net/)
14:50:23	16060/16060	---M-Z	200	added ('OK')	application/javascript	etag:%223ebc-527a27143b080-gzip%22	http://dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.isotope.min.js?ver=1.5.19	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.isotope.min5d6b.js	(from http://dance-studio.cmsmasters.net/)
14:50:25	25422/25422	---M-Z	200	added ('OK')	application/javascript	etag:%22634e-5340f35e66a40-gzip%22	http://dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.isotope.mode.js?ver=1.0.0	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.isotope.mode8a54.js	(from http://dance-studio.cmsmasters.net/)
14:50:25	4225/4225	---M-Z	200	added ('OK')	application/javascript	etag:%221081-5380ce6b5f240-gzip%22	http://dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.cmsmasters-woo-script.js?ver=1.0.0	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/themes/dance-studio/js/jquery.cmsmasters-woo-script8a54.js	(from http://dance-studio.cmsmasters.net/)
14:50:26	1078/1078	---M-Z	200	added ('OK')	application/javascript	etag:%22436-527a419f2a703-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/comment-reply.min.js?ver=4.5.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/comment-reply.min62d0.js	(from http://dance-studio.cmsmasters.net/)
14:50:27	65990/65990	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:26%20GMT	http://dance-studio.cmsmasters.net/buttons-icons-2/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/buttons-icons-2/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:28	1403/1403	---M-Z	200	added ('OK')	application/javascript	etag:%2257b-530735015c587-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/wp-embed.min.js?ver=4.5.3	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-includes/js/wp-embed.min62d0.js	(from http://dance-studio.cmsmasters.net/)
14:50:29	46506/46506	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:28%20GMT	http://dance-studio.cmsmasters.net/clients/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/clients/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:32	60890/60890	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:30%20GMT	http://dance-studio.cmsmasters.net/contact-forms/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/contact-forms/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:34	68872/68872	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:32%20GMT	http://dance-studio.cmsmasters.net/counters-progress-bars/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/counters-progress-bars/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:35	49/49	---M--	200	added ('OK')	image/gif	etag:%2231-534100cd50b58%22	http://dance-studio.cmsmasters.net/wp-content/plugins/LayerSlider/static/css/blank.gif	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/LayerSlider/static/css/blank.gif	(from http://dance-studio.cmsmasters.net/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.6.8)
14:50:37	46060/46060	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:35%20GMT	http://dance-studio.cmsmasters.net/custom-html-css-js/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/custom-html-css-js/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:38	66567/66567	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:37%20GMT	http://dance-studio.cmsmasters.net/dividers/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/dividers/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:39	1018/1018	---M--	200	added ('OK')	image/png	etag:%223fa-5380bda3a139f%22	http://dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/img/loader.png	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/img/loader.png	(from http://dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/css/sb-instagram.min.css?ver=1.4.6.2)
14:50:40	3232/3232	---M--	200	added ('OK')	image/png	etag:%22ca0-5380bda3a139f%22	http://dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/img/small-logo.png	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/img/small-logo.png	(from http://dance-studio.cmsmasters.net/wp-content/plugins/instagram-feed/css/sb-instagram.min.css?ver=1.4.6.2)
14:50:41	50261/50261	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2011:50:40%20GMT	http://dance-studio.cmsmasters.net/embedded/	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/embedded/index.html	(from http://dance-studio.cmsmasters.net/)
14:50:44	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5356500168c40%22	http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.2.6)
14:50:45	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221d70-5356500168c40%22	http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.2.6)
14:50:46	11968/11968	---M--	200	added ('OK')	text/html	etag:%222ec0-5356500168c40%22	http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.html	(from http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.2.6)
14:50:46	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-5356500168c40%22	http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.2.6)
14:50:47	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5356500168c40%22	http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/openhand.cur	/Users/chencha/Documents/dev/Clients/balasi/balasi/dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://dance-studio.cmsmasters.net/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.2.6)
